,name,train_batch_size,predict_batch_size,device,train_epochs,lr,criterion,optimizer,scheduler,attack,layers,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,epoch30,epoch31,epoch32,epoch33,epoch34,epoch35,epoch36,epoch37,epoch38,epoch39,epoch40,epoch41,epoch42,epoch43,epoch44,epoch45,epoch46,epoch47,epoch48,epoch49,epoch50,epoch51,epoch52,epoch53,epoch54,epoch55,epoch56,epoch57,epoch58,epoch59,epoch60,epoch61,epoch62,epoch63,epoch64,epoch65,epoch66,epoch67,epoch68,epoch69,epoch70,epoch71,epoch72,epoch73,epoch74,epoch75,epoch76,epoch77,epoch78,epoch79,epoch80,epoch81,epoch82,epoch83,epoch84,epoch85,epoch86,epoch87,epoch88,epoch89,epoch90,epoch91,epoch92,epoch93,epoch94,epoch95,epoch96,epoch97,epoch98,epoch99,epoch100,epoch101,epoch102,epoch103,epoch104,epoch105,epoch106,epoch107,epoch108,epoch109,epoch110,epoch111,epoch112,epoch113,epoch114,epoch115,epoch116,epoch117,epoch118,epoch119,epoch120,epoch121,epoch122,epoch123,epoch124,epoch125,epoch126,epoch127,epoch128,epoch129,epoch130,epoch131,epoch132,epoch133,epoch134,epoch135,epoch136,epoch137,epoch138,epoch139,epoch140,epoch141,epoch142,epoch143,epoch144,epoch145,epoch146,epoch147,epoch148,epoch149,epoch150,epoch151,epoch152,epoch153,epoch154,epoch155,epoch156,epoch157,epoch158,epoch159,epoch160,epoch161,epoch162,epoch163,epoch164,epoch165,epoch166,epoch167,epoch168,epoch169,epoch170,epoch171,epoch172,epoch173,epoch174,epoch175,epoch176,epoch177,epoch178,epoch179,epoch180,epoch181,epoch182,epoch183,epoch184,epoch185,epoch186,epoch187,epoch188,epoch189,epoch190,epoch191,epoch192,epoch193,epoch194,epoch195,epoch196,epoch197,epoch198,epoch199,epoch200,epoch201,epoch202,epoch203,epoch204,epoch205,epoch206,epoch207,epoch208,epoch209,epoch210,epoch211,epoch212,epoch213,epoch214,epoch215,epoch216,epoch217,epoch218,epoch219,epoch220,epoch221,epoch222,epoch223,epoch224,epoch225,epoch226,epoch227,epoch228,epoch229,epoch230,epoch231,epoch232,epoch233,epoch234,epoch235,epoch236,epoch237,epoch238,epoch239,epoch240,epoch241,epoch242,epoch243,epoch244,epoch245,epoch246,clean,fgsm,pgd,epoch247,epoch248,epoch249,model
02/10/2023 01:41,cifar100,128,100,,250,0.001,CE,Adam,multistep2,,"[('cnn2d', ((3, 24, (7, 7), 1, 3, 1, 3), 1, None, None, False, False)), ('avgpool', (2, 2)), ('atc2d', ((24, 24, (3, 3), 1, 1, 1, 12), 2, 'first', (2, 2), False, True)), ('atc2d', ((24, 24, (3, 3), 1, 1, 1, 12), 2, None, None, False, True)), ('atc2d', ((24, 24, (3, 3), 1, 1, 1, 12), 2, None, None, False, True)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 12), 2, 'first', (2, 2), False, True)), ('atc2d', ((48, 48, (3, 3), 1, 1, 1, 24), 2, None, None, False, True)), ('atc2d', ((48, 48, (3, 3), 1, 1, 1, 24), 2, None, None, False, True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 2, 'first', (2, 2), False, True)), ('atc2d', ((96, 96, (3, 3), 1, 1, 1, 48), 2, None, None, False, True)), ('atc2d', ((96, 96, (3, 3), 1, 1, 1, 48), 2, None, None, False, True)), ('linear', (384, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.58016372641639, 'epoch1': 4.563451723064608, 'epoch2': 4.551566855681827}",0.058,0.0712,0.0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2023 11:27,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 32, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((32, 64, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((64, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 128, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((128, 160, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((160, 192, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((192, 224, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((224, 224, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((224, 224, (2, 2), 1, 0, 1, 1), 1, None, None, False, False)), ('linear', (224, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.582398668289184, 'epoch1': 4.562406583786011, 'epoch2': 4.557786771774292, 'epoch3': 4.553283951759338, 'epoch4': 4.5506544742584225, 'epoch5': 4.547718489646912, 'epoch6': 4.543346333503723, 'epoch7': 4.541293438911438, 'epoch8': 4.5386678447723385, 'epoch9': 4.538360765457154, 'epoch10': 4.536941355705261, 'epoch11': 4.535553292274475, 'epoch12': 4.5357530336380005, 'epoch13': 4.53548475074768, 'epoch14': 4.534086811065674, 'epoch15': 4.533456706047058, 'epoch16': 4.532548058509827, 'epoch17': 4.53227272605896, 'epoch18': 4.529979454994201, 'epoch19': 4.528899341583252, 'epoch20': 4.5287970380783085, 'epoch21': 4.526718954086304, 'epoch22': 4.526082901000977, 'epoch23': 4.5252634620666505, 'epoch24': 4.523558890342712, 'epoch25': 4.523192148208619, 'epoch26': 4.522430435180664, 'epoch27': 4.519999786376953, 'epoch28': 4.520665800094604, 'epoch29': 4.520317996025086, 'epoch30': 4.509443864822388, 'epoch31': 4.5085446166992185, 'epoch32': 4.507333395004273, 'epoch33': 4.504320834159851, 'epoch34': 4.502989562034607, 'epoch35': 4.501962704658508, 'epoch36': 4.50156999206543, 'epoch37': 4.501073130607605, 'epoch38': 4.500620322227478, 'epoch39': 4.494083092689515, 'epoch40': 4.492892328262329, 'epoch41': 4.491775719642639, 'epoch42': 4.489721081733704, 'epoch43': 4.490097946166992, 'epoch44': 4.489657322883606, 'epoch45': 4.4888558769226075, 'epoch46': 4.488342112541199, 'epoch47': 4.486477137565613, 'epoch48': 4.486827068328857, 'epoch49': 4.485416723251343, 'epoch50': 4.4846905460357664, 'epoch51': 4.482519986152649, 'epoch52': 4.477125426292419, 'epoch53': 4.470192472457886, 'epoch54': 4.466304808616639, 'epoch55': 4.461719324111939, 'epoch56': 4.454052357673645, 'epoch57': 4.448259045600891, 'epoch58': 4.441206614494324, 'epoch59': 4.440898410797119, 'epoch60': 4.427181509017944, 'epoch61': 4.423713438034057, 'epoch62': 4.422001879692077, 'epoch63': 4.4194245557785035, 'epoch64': 4.415650327682495, 'epoch65': 4.411840013504028, 'epoch66': 4.411644927978515, 'epoch67': 4.409773182868958, 'epoch68': 4.4098334274291995, 'epoch69': 4.406741163253784, 'epoch70': 4.399905465126038, 'epoch71': 4.395086039543152, 'epoch72': 4.391614192008972, 'epoch73': 4.391348098754883, 'epoch74': 4.389453721046448, 'epoch75': 4.38747008228302, 'epoch76': 4.3864624900817875, 'epoch77': 4.384466184616089, 'epoch78': 4.383775385856628, 'epoch79': 4.385052630424499, 'epoch80': 4.382632640838623, 'epoch81': 4.379749948501587, 'epoch82': 4.3718104057312015, 'epoch83': 4.371818406105041, 'epoch84': 4.369152780532837, 'epoch85': 4.369449045181274, 'epoch86': 4.366764710426331, 'epoch87': 4.367314376831055, 'epoch88': 4.365202860832214, 'epoch89': 4.3645116147995, 'epoch90': 4.352302352905274, 'epoch91': 4.347576993942261, 'epoch92': 4.346179578781128, 'epoch93': 4.344879537582398, 'epoch94': 4.342986954689026, 'epoch95': 4.343828514099121, 'epoch96': 4.341593281745911, 'epoch97': 4.3405656814575195, 'epoch98': 4.340986626625061, 'epoch99': 4.338161150932312, 'epoch100': 4.333228923797607, 'epoch101': 4.333754475593567, 'epoch102': 4.33067059803009, 'epoch103': 4.330214882850647, 'epoch104': 4.329922379493714, 'epoch105': 4.330206094741821, 'epoch106': 4.328922073364258, 'epoch107': 4.3280575647354125, 'epoch108': 4.328526698112488, 'epoch109': 4.327707695960998, 'epoch110': 4.3274820556640625, 'epoch111': 4.327931331634521, 'epoch112': 4.324570861816406, 'epoch113': 4.3187642002105715, 'epoch114': 4.316487734794617, 'epoch115': 4.315014884948731, 'epoch116': 4.3125865936279295, 'epoch117': 4.311426586151123, 'epoch118': 4.309455735206604, 'epoch119': 4.308550189018249, 'epoch120': 4.300217527389527, 'epoch121': 4.2956383447647095, 'epoch122': 4.294633162498474, 'epoch123': 4.293254150390625, 'epoch124': 4.291391258239746, 'epoch125': 4.290839317321777, 'epoch126': 4.28805826663971, 'epoch127': 4.28438597869873, 'epoch128': 4.283255527496338, 'epoch129': 4.283105562210083, 'epoch130': 4.28168100643158, 'epoch131': 4.2813807439804075, 'epoch132': 4.2797002534866335, 'epoch133': 4.275656627655029, 'epoch134': 4.273413858413696, 'epoch135': 4.268057414054871, 'epoch136': 4.265811445236206, 'epoch137': 4.264975445747376, 'epoch138': 4.2642350654602055, 'epoch139': 4.264383772850037, 'epoch140': 4.263770100593567, 'epoch141': 4.262895764350891, 'epoch142': 4.26241428565979, 'epoch143': 4.262117025375367, 'epoch144': 4.260838562965393, 'epoch145': 4.260342021942138, 'epoch146': 4.260695258140564, 'epoch147': 4.2593478021621705, 'epoch148': 4.25970041179657, 'epoch149': 4.2586994590759275, 'epoch150': 4.2540122385025025, 'epoch151': 4.252307783126831, 'epoch152': 4.251530611038208, 'epoch153': 4.250742363929748, 'epoch154': 4.250336921691894, 'epoch155': 4.249971061706543, 'epoch156': 4.249215822219849, 'epoch157': 4.249335140228271, 'epoch158': 4.2488808364868165, 'epoch159': 4.2483099889755245, 'epoch160': 4.24806501197815, 'epoch161': 4.2472980651855465, 'epoch162': 4.247470074653625, 'epoch163': 4.244486456871033, 'epoch164': 4.241611109733581, 'epoch165': 4.240353553771973, 'epoch166': 4.239706226348877, 'epoch167': 4.2396729393005375, 'epoch168': 4.2388940544128415, 'epoch169': 4.2376796245574955, 'epoch170': 4.236605918884277, 'epoch171': 4.2332334747314455, 'epoch172': 4.230215659141541, 'epoch173': 4.227913251876831, 'epoch174': 4.22327838420868, 'epoch175': 4.2199954662323, 'epoch176': 4.218298665046692, 'epoch177': 4.217288607597351, 'epoch178': 4.21653270816803, 'epoch179': 4.216083743095398, 'epoch180': 4.212904120445251, 'epoch181': 4.212320344924927, 'epoch182': 4.211461918830872, 'epoch183': 4.21109011554718, 'epoch184': 4.21065878868103, 'epoch185': 4.20980296421051, 'epoch186': 4.209304877281189, 'epoch187': 4.208902449607849, 'epoch188': 4.208787663459778, 'epoch189': 4.208439699172974, 'epoch190': 4.208171172142029, 'epoch191': 4.207381805419922, 'epoch192': 4.207176883697509, 'epoch193': 4.20768590927124, 'epoch194': 4.206992282867431, 'epoch195': 4.207256214141846, 'epoch196': 4.2064330759048465, 'epoch197': 4.206460472106934, 'epoch198': 4.20576309967041, 'epoch199': 4.205753258705139, 'epoch200': 4.205560334205628, 'epoch201': 4.204987126350403, 'epoch202': 4.204647265434265, 'epoch203': 4.203186265945434, 'epoch204': 4.201169384002686, 'epoch205': 4.1992098321914675, 'epoch206': 4.197853199005127, 'epoch207': 4.196932522773743, 'epoch208': 4.195876661300659, 'epoch209': 4.194644227027893, 'epoch210': 4.193032302856445, 'epoch211': 4.191685256004334, 'epoch212': 4.191669855117798, 'epoch213': 4.191278223991394, 'epoch214': 4.190606547355652, 'epoch215': 4.190480020523071, 'epoch216': 4.189654737472535, 'epoch217': 4.189896940231323, 'epoch218': 4.189468415260315, 'epoch219': 4.18896196269989, 'epoch220': 4.188568028450012, 'epoch221': 4.188425911903382, 'epoch222': 4.188047031402588, 'epoch223': 4.187837820053101, 'epoch224': 4.187431263446808, 'epoch225': 4.187204537391662, 'epoch226': 4.187332802772522, 'epoch227': 4.186628883361816, 'epoch228': 4.186551544189453, 'epoch229': 4.186361024856567, 'epoch230': 4.186287672042846, 'epoch231': 4.186190038681031, 'epoch232': 4.1858739624023436, 'epoch233': 4.185577233314514, 'epoch234': 4.1855607528686525, 'epoch235': 4.185589159965515, 'epoch236': 4.185290370941162, 'epoch237': 4.1848768663406375, 'epoch238': 4.1849990682601925, 'epoch239': 4.18446824836731, 'epoch240': 4.1839907236099245, 'epoch241': 4.18383391571045, 'epoch242': 4.183866794586182, 'epoch243': 4.1837182731628415, 'epoch244': 4.183459780693054, 'epoch245': 4.183816586494446, 'epoch246': 4.18365225982666, 'epoch247': 4.183421361923218, 'epoch248': 4.182893630981446, 'epoch249': 4.1831529998779295}",0.0576,0.0658,0.0675,0.0699,0.0714,0.0835,0.0871,0.0881,0.0862,0.086,0.0883,0.0907,0.0829,0.093,0.0905,0.0919,0.0892,0.0936,0.0954,0.0969,0.1013,0.0854,0.0933,0.1012,0.0938,0.102,0.1025,0.0983,0.1007,0.1055,0.1098,0.1144,0.1193,0.1168,0.1136,0.1205,0.1238,0.1128,0.1219,0.1258,0.1303,0.1303,0.1341,0.1286,0.1346,0.1339,0.1282,0.1326,0.1371,0.1316,0.1314,0.1418,0.1407,0.147,0.1501,0.1645,0.1647,0.1764,0.1632,0.1772,0.1922,0.1939,0.1973,0.1963,0.2043,0.2075,0.2029,0.2056,0.2068,0.2138,0.2155,0.2209,0.2208,0.228,0.2236,0.2258,0.226,0.2257,0.2273,0.2262,0.2274,0.2302,0.2393,0.2318,0.2391,0.2441,0.2366,0.2383,0.2408,0.2467,0.2569,0.2566,0.2594,0.2557,0.255,0.2581,0.2594,0.2567,0.2585,0.268,0.2653,0.2663,0.2662,0.2663,0.2703,0.2633,0.2711,0.2706,0.2648,0.2716,0.2661,0.268,0.2725,0.2784,0.2796,0.2803,0.2785,0.2852,0.2814,0.2787,0.2919,0.2926,0.2928,0.2906,0.2944,0.297,0.2996,0.3022,0.299,0.3024,0.3005,0.3027,0.3056,0.3065,0.312,0.3168,0.3185,0.3164,0.3132,0.3175,0.3157,0.3151,0.3146,0.3143,0.3146,0.3168,0.3153,0.3136,0.3151,0.3155,0.32,0.3224,0.3223,0.3208,0.3217,0.3227,0.3224,0.3216,0.32,0.3228,0.3207,0.3232,0.3224,0.3276,0.3278,0.3281,0.3286,0.3295,0.3299,0.3304,0.3325,0.3365,0.3393,0.3404,0.3453,0.3493,0.3504,0.3491,0.3498,0.3514,0.3515,0.352,0.3552,0.3536,0.3538,0.3527,0.3536,0.3538,0.3551,0.3526,0.3531,0.3556,0.3546,0.3543,0.3537,0.352,0.3533,0.3514,0.3547,0.354,0.3538,0.3534,0.3553,0.3562,0.3591,0.3617,0.3611,0.3619,0.3612,0.3619,0.3616,0.3616,0.3613,0.36,0.3623,0.3614,0.3641,0.3642,0.3643,0.3626,0.3636,0.3627,0.362,0.3636,0.3638,0.3625,0.364,0.3621,0.3645,0.3641,0.3634,0.3621,0.3625,0.3647,0.3649,0.3642,0.3638,0.3639,0.3642,0.3623,0.3633,0.3638,0.3646,0.3642,0.3626,0.3641,0.3634,0.3634,0.1881999969482422,0.107800006866455,0.3625,0.3623,0.3634,
03/13/2023 14:11,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 64, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 128, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((128, 128, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((128, 256, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((256, 256, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((256, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((512, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (512, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.588252408981323, 'epoch1': 4.580242573738098, 'epoch2': 4.575918479919434, 'epoch3': 4.573451964378357, 'epoch4': 4.568748301506043, 'epoch5': 4.565369980812073, 'epoch6': 4.567010372161866, 'epoch7': 4.5635623445510864, 'epoch8': 4.561671572685242, 'epoch9': 4.558461150169372, 'epoch10': 4.557870859146118, 'epoch11': 4.555444092750549, 'epoch12': 4.554493295669555, 'epoch13': 4.5531343097686765, 'epoch14': 4.55091735458374, 'epoch15': 4.549188572883606, 'epoch16': 4.546602998733521, 'epoch17': 4.5457062845230105, 'epoch18': 4.54408153629303, 'epoch19': 4.5450120553970335, 'epoch20': 4.543627342224121, 'epoch21': 4.542805450439453, 'epoch22': 4.541127988815307, 'epoch23': 4.540376372337342, 'epoch24': 4.540217116355896, 'epoch25': 4.538098700523377, 'epoch26': 4.536225144386291, 'epoch27': 4.534671810150146, 'epoch28': 4.5338335676193235, 'epoch29': 4.5338625106811525, 'epoch30': 4.524111336708069, 'epoch31': 4.520738842010498, 'epoch32': 4.519879983901977, 'epoch33': 4.519485317230225, 'epoch34': 4.518619256019592, 'epoch35': 4.518027779579163, 'epoch36': 4.51683230304718, 'epoch37': 4.517016324043274, 'epoch38': 4.5160342254638675, 'epoch39': 4.515495791435241, 'epoch40': 4.513087543487549, 'epoch41': 4.507435648918152, 'epoch42': 4.50171781539917, 'epoch43': 4.49985169506073, 'epoch44': 4.498080996513367, 'epoch45': 4.494791003227234, 'epoch46': 4.493000068664551, 'epoch47': 4.492505673408508}",0.0356,0.0379,0.0422,0.0433,0.0543,0.0562,0.0439,0.0605,0.063,0.068,0.0668,0.054,0.0658,0.0734,0.0715,0.0772,0.0753,0.0765,0.0799,0.0796,0.0824,0.0802,0.0811,0.0822,0.0785,0.0831,0.0812,0.0837,0.0848,0.0818,0.0976,0.0981,0.0974,0.1009,0.1015,0.1001,0.0996,0.0984,0.1015,0.1036,0.1108,0.1152,0.1145,0.1177,0.1249,0.1218,0.1207,0.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2023 14:44,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 64, (3, 3), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 128, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((128, 128, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((128, 256, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((256, 256, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((256, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((512, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (512, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.591668818473816, 'epoch1': 4.577630024909973}",0.0432,0.0526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2023 14:46,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 64, (7, 7), 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 128, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((128, 128, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((128, 256, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((256, 256, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((256, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((512, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (512, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.589981943130494, 'epoch1': 4.577312554359436, 'epoch2': 4.578470634460449, 'epoch3': 4.568653917312622, 'epoch4': 4.565470050811768, 'epoch5': 4.562759762763977, 'epoch6': 4.559960469245911, 'epoch7': 4.5588062543869015, 'epoch8': 4.55684717464447}",0.0382,0.0369,0.0504,0.0533,0.0593,0.0643,0.0661,0.064,0.0644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2023 14:51,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 64, (7, 7), 1, 1, 3), 1, None, None, 'relu', False)), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 128, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((128, 128, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((128, 256, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((256, 256, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((256, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((512, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (512, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.592690587043762, 'epoch1': 4.591198377609253, 'epoch2': 4.585599482536316, 'epoch3': 4.57769074344635, 'epoch4': 4.575112402915955, 'epoch5': 4.573843958854675, 'epoch6': 4.572370648384094, 'epoch7': 4.568792494773865, 'epoch8': 4.567655995368957}",0.0187,0.0333,0.0398,0.0511,0.0449,0.0488,0.0504,0.0561,0.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2023 14:54,cifar100,100,100,['cuda:1'],250,0.2,CE,SGD,multistep,"{'fgsm': (0.005,), 'pgd': (0.005, 0.1, 20)}","[('cnn2d', ((3, 64, (7, 7), 1, 3), 1, None, None, 'relu', False)), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 64, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((64, 128, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((128, 128, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((128, 256, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((256, 256, (3, 3), 1, 1), 2, 'first', (2, 2), 'relu')), ('cnn2d', ((256, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('cnn2d', ((512, 512, (3, 3), 1, 1), 2, None, None, 'relu')), ('adptavgpool', (1, 1)), ('linear', (512, 100, (1, 2, 3))), ('softmax', 1)]","{'epoch0': 4.587067833900452, 'epoch1': 4.57453805065155, 'epoch2': 4.56931894493103, 'epoch3': 4.565209519386292, 'epoch4': 4.563527243614197}",0.0429,0.0456,0.0585,0.0577,0.0617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
